Year,Month,Region,Total Crime,Active Duty 1941-1947,Active Duty 1941 & Earlier,Active Duty 1947-1950,Active Duty 1950-1955,Active Duty 1955-1964,Active Duty 1964-1975,Active Duty 1975-1990,Active Duty 1990-2001,Active Duty 2001-Recent,Active Duty or Veteran,Carrying Cash,Born Abroad,Born in Territories,Born in US,Naturalized Citizen,Difficulties Concentrating,Difficulties Dressing,Difficulties Going Outside,Difficulties Hearing,Difficulties Seeing,Difficulties with Stairs,Employed,Hate Crime towards Disabled,Hate Crime towards Ethnicity,Hate Crime towards Gender,Hate Crime towards Race,Hate Crime towards Religion,Hate Crime towards Sexuality,High Income,Low Income,Middle Income,Worked in the past 2 Weeks,Worked in the past 6 Months,Worked in the past Week,Federal Employee,Non-Profit Employee,Private Employee,Self-employed,State Employee,Lived at Address 10-15 Years,Lived at Address 15+ Years,Lived at Address 5-10 Years,Live at Address 0-5 Years,Living on a Reservation,Living at a Dormitory,Living at a House,Living at a Nonpermanent Hotel,Living at a Permanent Hotel,Living at a Permanent Mobile Home,Works in Agriculture,Works in Construction,Works in Entertainment,Works in Finance,Works in Government,Works in Manufacturing,Works in Personal Services,Works in Professional Services,Works in Repair Services,Works in Retail Trade,Works in Transportation,Works in Wholesale Trade,Pregnant,Age 10-19,Age 20-29,Age 30-39,Age 40-49,Age 50-59,Age 60-69,Age 70+,Hispanic,AAPI,Native,Asian,Black,Multiracial,White,Associates Degree,Bachelors Degree,High School Degree,Less than High School,Masters Degree,Doctorate Degree,Professional Degree,Divorced,Married,Single,Separated,Widowed,College Student,Not a Student,K-12 Student,Trade Student,Vocational Student,Female,Male,Not Heterosexual Identifying,Works in City,Works in Rural Location,Works in Suburb
2007,2,West,-6.351606528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.77645316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.81563999,NA,NA,NA,NA,NA,NA,-11.46960034,-7.179140899,-7.499308427,-8.830543011,-8.697011618,-6.884632862,-10.77645316,-10.37098805,-8.761550139,-10.77645316,-10.37098805,-9.390158799,-8.697011618,-8.068402959,-7.138867,-10.77645316,-11.46960034,-6.394426525,-11.46960034,-11.46960034,-9.677840871,-11.46960034,-9.860162428,-10.08330598,-11.46960034,-10.77645316,-10.37098805,-11.46960034,-9.390158799,-11.46960034,-10.37098805,-10.77645316,-11.46960034,NA,-10.08330598,-8.211503802,-7.756028274,-7.577780042,-8.334106124,-8.697011618,-8.830543011,-7.731930722,-10.37098805,-10.08330598,-9.071705067,-9.167015247,-10.37098805,-6.52084045,-8.697011618,-8.334106124,-6.96979067,-8.173763474,-8.98469369,-10.77645316,-11.46960034,-8.173763474,-6.905252149,-7.886081402,-9.860162428,-9.677840871,-9.390158799,-6.426175223,-11.46960034,-10.77645316,-9.860162428,-6.98096397,-7.100152488,NA,-7.192934221,-9.523690191,-9.390158799
2007,3,Midwest,-6.339701625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.46960034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.787469113,NA,NA,NA,NA,NA,NA,-11.46960034,-7.221105098,-7.518356622,-8.98469369,-8.98469369,-6.844627527,-10.37098805,-10.77645316,-8.98469369,-10.77645316,-9.860162428,-8.579228582,-8.173763474,-8.250724515,-7.29521307,-11.46960034,-10.77645316,-6.388195975,-11.46960034,-10.37098805,-9.677840871,-11.46960034,-10.77645316,-10.37098805,-10.77645316,-10.37098805,-10.08330598,-11.46960034,-9.390158799,-10.77645316,-10.77645316,-10.37098805,-11.46960034,NA,-10.77645316,-7.858682428,-8.035613136,-7.577780042,-7.858682428,-9.071705067,-9.390158799,-8.830543011,-11.46960034,-10.77645316,-10.37098805,-8.425077903,-11.46960034,-6.485993719,-8.378557887,-8.29154651,-6.947811763,-8.378557887,-9.677840871,-10.77645316,-9.860162428,-8.13739583,-6.98096397,-7.914252279,-9.272375763,-8.98469369,-9.272375763,-6.400696138,-11.46960034,-11.46960034,-10.37098805,-6.96979067,-7.087573706,NA,-7.279945598,-9.272375763,-8.378557887
2007,3,Northeast,-6.96979067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.46960034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.462267155,NA,NA,NA,NA,NA,NA,-11.46960034,-8.068402959,-7.973092779,-9.677840871,-9.523690191,-7.619452739,-10.77645316,-11.46960034,-9.523690191,-11.46960034,-10.08330598,-9.272375763,-8.425077903,-8.830543011,-8.003864437,-11.46960034,-11.46960034,-7.003692222,-11.46960034,-11.46960034,-10.08330598,-11.46960034,-10.77645316,-9.677840871,-11.46960034,-10.77645316,-10.37098805,-11.46960034,-9.860162428,-11.46960034,-10.77645316,-10.77645316,-11.46960034,NA,-10.37098805,-9.167015247,-8.378557887,-8.10230451,-8.697011618,-9.167015247,-9.677840871,-9.272375763,-11.46960034,-11.46960034,-10.37098805,-9.071705067,-11.46960034,-7.112891514,-9.677840871,-8.830543011,-7.577780042,-9.167015247,-8.904650983,-11.46960034,-10.77645316,-8.579228582,-7.731930722,-8.636386996,-9.167015247,-9.677840871,-8.98469369,-7.112891514,-11.46960034,-10.77645316,-11.46960034,-7.537774708,-7.780720886,NA,-8.211503802,-10.08330598,-8.830543011
2007,3,South,-5.964268804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.46960034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.426175223,NA,NA,NA,NA,NA,NA,-11.46960034,-6.724668212,-7.326465614,-9.071705067,-8.904650983,-6.479167753,-10.77645316,-9.860162428,-8.173763474,-9.860162428,-10.08330598,-8.425077903,-7.731930722,-8.003864437,-6.937000847,-10.37098805,-10.77645316,-6.014279225,-11.46960034,-11.46960034,-9.860162428,-10.77645316,-9.523690191,-10.37098805,-11.46960034,-10.77645316,-9.860162428,-10.77645316,-8.904650983,-10.37098805,-9.677840871,-9.860162428,-11.46960034,NA,-9.272375763,-7.537774708,-7.518356622,-7.480616294,-8.13739583,-7.858682428,-8.425077903,-7.806038694,-11.46960034,-10.77645316,-10.37098805,-7.499308427,-9.167015247,-6.265593653,-8.29154651,-7.886081402,-6.733401892,-7.557577335,-8.830543011,-9.523690191,-9.860162428,-7.756028274,-6.682108597,-7.426549072,-9.272375763,-8.425077903,-8.068402959,-6.108308175,-10.77645316,-10.77645316,-10.77645316,-6.641286603,-6.665579295,NA,-6.915723449,-9.523690191,-8.636386996
2007,3,West,-6.388195975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.46960034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.905252149,NA,NA,NA,NA,NA,NA,-11.46960034,-7.40915733,-7.392062896,-9.523690191,-9.272375763,-6.905252149,-11.46960034,-11.46960034,-9.071705067,-9.860162428,-10.77645316,-8.761550139,-8.378557887,-8.473868067,-7.250092635,-10.77645316,-11.46960034,-6.426175223,-11.46960034,-11.46960034,-9.523690191,-11.46960034,-10.37098805,-11.46960034,-11.46960034,-11.46960034,-11.46960034,-10.77645316,-9.677840871,-11.46960034,-9.860162428,-9.860162428,-11.46960034,NA,-10.37098805,-8.10230451,-7.731930722,-7.943239816,-7.780720886,-9.071705067,-9.390158799,-7.780720886,-10.37098805,-10.77645316,-8.830543011,-10.08330598,-9.523690191,-6.556945454,-8.29154651,-8.334106124,-7.206920463,-8.003864437,-9.390158799,-9.677840871,-10.77645316,-7.943239816,-7.087573706,-7.886081402,-9.071705067,-10.08330598,-8.830543011,-6.479167753,-10.77645316,-11.46960034,-11.46960034,-7.152112227,-7.003692222,NA,-7.326465614,-9.523690191,-9.071705067
2007,4,Midwest,-6.432647738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.46960034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.905252149,NA,NA,NA,NA,NA,NA,-11.46960034,-7.264907721,-7.557577335,-8.98469369,-8.904650983,-6.958740834,-10.77645316,-10.37098805,-8.697011618,-10.77645316,-9.390158799,-8.334106124,-8.250724515,-8.378557887,-7.518356622,-10.77645316,-10.77645316,-6.492866598,-11.46960034,-10.77645316,-9.390158799,-11.46960034,-10.08330598,-9.677840871,-11.46960034,-9.677840871,-10.77645316,-10.77645316,-9.390158799,-11.46960034,-10.77645316,-10.08330598,-11.46960034,NA,-10.37098805,-8.211503802,-8.173763474,-7.640958944,-7.943239816,-9.167015247,-8.830543011,-9.272375763,-10.77645316,-10.37098805,-11.46960034,-8.378557887,-10.37098805,-6.617570076,-8.761550139,-8.473868067,-7.026949084,-8.29154651,-9.071705067,-11.46960034,-10.08330598,-8.250724515,-7.165535247,-7.943239816,-8.98469369,-8.98469369,-8.636386996,-6.556945454,-11.46960034,-10.77645316,-10.77645316,-7.050759732,-7.192934221,NA,-7.40915733,-8.830543011,-8.697011618
2007,4,Northeast,-6.760070139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.46960034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.138867,NA,NA,NA,NA,NA,NA,-11.46960034,-8.173763474,-7.518356622,-9.523690191,-9.523690191,-7.206920463,-10.77645316,-10.77645316,-8.636386996,-11.46960034,-9.523690191,-8.830543011,-8.29154651,-8.473868067,-7.708400225,-11.46960034,-10.77645316,-6.778252458,-11.46960034,-11.46960034,-10.77645316,-11.46960034,-10.08330598,-9.860162428,-10.77645316,-10.08330598,-10.77645316,-11.46960034,-9.272375763,-11.46960034,-10.08330598,-10.77645316,-10.77645316,NA,-10.77645316,-8.98469369,-8.173763474,-7.780720886,-8.525161361,-9.071705067,-9.677840871,-8.98469369,-11.46960034,-10.08330598,-10.77645316,-8.636386996,-11.46960034,-6.958740834,-8.761550139,-8.473868067,-7.66293785,-8.579228582,-8.904650983,-11.46960034,-10.37098805,-8.425077903,-7.462267155,-8.173763474,-9.860162428,-9.677840871,-8.697011618,-6.937000847,-11.46960034,-10.77645316,-10.77645316,-7.250092635,-7.685410706,NA,-7.943239816,-9.677840871,-8.334106124
2007,4,South,-5.908918709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.46960034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.439162419,NA,NA,NA,NA,NA,NA,-11.46960034,-6.564325562,-7.206920463,-8.636386996,-8.636386996,-6.50675571,-11.46960034,-10.08330598,-8.636386996,-10.37098805,-9.167015247,-8.378557887,-7.756028274,-7.973092779,-6.87448049,-11.46960034,-10.77645316,-5.984803407,-11.46960034,-11.46960034,-8.830543011,-10.77645316,-10.37098805,-9.860162428,-11.46960034,-10.37098805,-10.37098805,-11.46960034,-8.761550139,-11.46960034,-10.37098805,-10.08330598,-11.46960034,NA,-10.08330598,-7.499308427,-7.342465955,-7.426549072,-7.858682428,-8.003864437,-8.425077903,-7.66293785,-10.77645316,-10.37098805,-9.860162428,-7.444248649,-9.860162428,-6.201742181,-8.10230451,-7.708400225,-6.690476847,-7.480616294,-8.98469369,-10.08330598,-10.37098805,-7.832014181,-6.641286603,-7.499308427,-8.425077903,-8.173763474,-8.250724515,-6.022862969,-10.37098805,-11.46960034,-10.37098805,-6.542346655,-6.657415985,NA,-6.81563999,-9.167015247,-8.579228582
2007,4,West,-6.276643489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.46960034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.787469113,NA,NA,NA,NA,NA,NA,-11.46960034,-7.112891514,-7.235493836,-9.272375763,-8.98469369,-6.825209441,-10.77645316,-11.46960034,-8.473868067,-10.08330598,-9.860162428,-8.761550139,-8.636386996,-8.068402959,-7.075151186,-11.46960034,-11.46960034,-6.310545041,-11.46960034,-11.46960034,-9.677840871,-11.46960034,-9.677840871,-11.46960034,-10.37098805,-11.46960034,-10.37098805,-11.46960034,-9.272375763,-11.46960034,-10.37098805,-10.08330598,-9.677840871,NA,-10.08330598,-7.943239816,-7.619452739,-7.66293785,-8.425077903,-8.525161361,-8.697011618,-7.832014181,-9.677840871,-9.860162428,-8.98469369,-9.272375763,-10.08330598,-6.465654034,-8.636386996,-8.250724515,-6.98096397,-8.10230451,-8.904650983,-9.677840871,-9.860162428,-8.173763474,-6.926305558,-7.708400225,-9.390158799,-8.98469369,-8.473868067,-6.432647738,-10.37098805,-11.46960034,-9.677840871,-7.075151186,-6.864430154,NA,-7.125794918,-9.523690191,-8.904650983
2007,5,Midwest,-6.419744333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.46960034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.038783541,NA,NA,NA,NA,NA,NA,-11.46960034,-7.152112227,-7.708400225,-9.677840871,-9.523690191,-7.038783541,-11.46960034,-10.77645316,-8.830543011,-10.77645316,-10.08330598,-8.525161361,-8.473868067,-8.425077903,-7.462267155,-10.77645316,-9.677840871,-6.479167753,-11.46960034,-11.46960034,-10.08330598,-11.46960034,-10.37098805,-10.08330598,-10.77645316,-10.77645316,-9.677840871,-10.77645316,-10.08330598,-11.46960034,-10.37098805,-11.46960034,-11.46960034,NA,-9.860162428,-8.068402959,-7.973092779,-7.619452739,-8.10230451,-9.071705067,-9.523690191,-9.071705067,-11.46960034,-10.37098805,-10.37098805,-8.579228582,-9.860162428,-6.594403017,-8.830543011,-8.525161361,-7.003692222,-8.211503802,-9.071705067,-10.77645316,-10.37098805,-8.334106124,-7.152112227,-7.619452739,-10.37098805,-8.98469369,-8.98469369,-6.52084045,-10.77645316,-10.37098805,-10.77645316,-7.179140899,-7.038783541,NA,-7.358726476,-9.677840871,-8.98469369
2007,5,Northeast,-7.192934221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.46960034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.685410706,NA,NA,NA,NA,NA,NA,-11.46960034,-8.525161361,-7.973092779,-9.677840871,-9.677840871,-7.731930722,-10.77645316,-10.77645316,-10.08330598,-9.523690191,-10.77645316,-9.272375763,-9.071705067,-9.167015247,-7.943239816,-11.46960034,-11.46960034,-7.221105098,-11.46960034,-11.46960034,-10.77645316,-11.46960034,-10.37098805,-11.46960034,-10.77645316,-11.46960034,-10.37098805,-11.46960034,-9.860162428,-11.46960034,-10.37098805,-10.77645316,-11.46960034,NA,-11.46960034,-9.523690191,-8.579228582,-8.250724515,-8.636386996,-9.860162428,-9.860162428,-9.272375763,-11.46960034,-11.46960034,-10.08330598,-8.98469369,-11.46960034,-7.40915733,-9.523690191,-8.904650983,-7.943239816,-9.272375763,-9.071705067,-11.46960034,-10.37098805,-9.272375763,-7.832014181,-8.525161361,-9.677840871,-10.08330598,-9.523690191,-7.326465614,-10.77645316,-10.37098805,-11.46960034,-7.832014181,-7.914252279,NA,-8.425077903,-9.677840871,-8.636386996
2007,5,South,-5.952147444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.46960034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.388195975,NA,NA,NA,NA,NA,NA,-11.46960034,-6.556945454,-7.326465614,-8.761550139,-8.579228582,-6.479167753,-11.46960034,-11.46960034,-7.943239816,-9.860162428,-10.08330598,-8.068402959,-7.832014181,-8.211503802,-6.98096397,-10.77645316,-11.46960034,-5.980662614,-11.46960034,-11.46960034,-9.677840871,-10.77645316,-9.860162428,-10.08330598,-10.37098805,-10.77645316,-9.860162428,-11.46960034,-8.473868067,-11.46960034,-9.677840871,-11.46960034,-10.77645316,NA,-9.272375763,-7.640958944,-7.480616294,-7.557577335,-7.66293785,-8.035613136,-8.473868067,-7.756028274,-11.46960034,-9.860162428,-9.523690191,-7.598399329,-9.071705067,-6.265593653,-8.525161361,-7.943239816,-6.535126407,-7.731930722,-9.167015247,-9.677840871,-10.08330598,-7.708400225,-6.707426405,-7.537774708,-8.378557887,-8.473868067,-8.250724515,-6.062428569,-11.46960034,-10.77645316,-10.77645316,-6.542346655,-6.751101469,NA,-6.854479823,-8.697011618,-8.525161361
2007,5,West,-6.339701625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.46960034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.657415985,NA,NA,NA,NA,NA,NA,-11.46960034,-7.250092635,-7.392062896,-9.677840871,-9.523690191,-6.690476847,-10.77645316,-10.08330598,-8.830543011,-10.37098805,-9.677840871,-8.378557887,-8.378557887,-8.211503802,-7.310717257,-10.08330598,-11.46960034,-6.363654866,-11.46960034,-11.46960034,-9.860162428,-11.46960034,-10.37098805,-9.677840871,-11.46960034,-10.08330598,-10.37098805,-11.46960034,-9.272375763,-11.46960034,-10.37098805,-10.37098805,-11.46960034,NA,-9.677840871,-8.035613136,-8.10230451,-7.66293785,-7.886081402,-8.525161361,-9.272375763,-8.10230451,-10.37098805,-10.37098805,-9.523690191,-9.390158799,-9.860162428,-6.472388066,-8.98469369,-8.068402959,-6.937000847,-8.525161361,-9.677840871,-9.860162428,-9.523690191,-8.211503802,-6.98096397,-7.780720886,-9.167015247,-9.390158799,-8.579228582,-6.458965046,-10.77645316,-10.77645316,-11.46960034,-7.015253044,-7.038783541,NA,-7.026949084,-9.523690191,-8.98469369
2007,6,Midwest,-6.479167753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.46960034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.864430154,NA,NA,NA,NA,NA,NA,-11.46960034,-7.326465614,-7.480616294,-9.390158799,-9.272375763,-6.905252149,-10.37098805,-11.46960034,-8.473868067,-10.77645316,-11.46960034,-8.98469369,-8.068402959,-8.473868067,-7.480616294,-10.77645316,-10.77645316,-6.50675571,-11.46960034,-11.46960034,-10.08330598,-11.46960034,-10.77645316,-10.37098805,-11.46960034,-10.77645316,-9.677840871,-10.37098805,-9.860162428,-11.46960034,-9.677840871,-10.37098805,-11.46960034,NA,-10.08330598,-8.29154651,-7.886081402,-7.973092779,-8.035613136,-8.636386996,-9.390158799,-9.071705067,-11.46960034,-10.77645316,-10.77645316,-8.761550139,-10.08330598,-6.617570076,-9.071705067,-8.29154651,-7.087573706,-8.425077903,-9.860162428,-10.37098805,-9.390158799,-8.425077903,-7.138867,-8.068402959,-9.167015247,-8.904650983,-9.523690191,-6.535126407,-10.77645316,-10.77645316,-11.46960034,-7.075151186,-7.264907721,NA,-7.29521307,-9.272375763,-8.636386996
2007,6,Northeast,-6.665579295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.77645316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.112891514,NA,NA,NA,NA,NA,NA,-11.46960034,-7.756028274,-7.973092779,-9.523690191,-9.523690191,-7.179140899,-10.77645316,-10.77645316,-8.525161361,-10.77645316,-9.272375763,-8.761550139,-8.378557887,-8.636386996,-7.619452739,-10.77645316,-10.37098805,-6.698915716,-11.46960034,-11.46960034,-11.46960034,-11.46960034,-10.77645316,-9.677840871,-11.46960034,-9.677840871,-10.77645316,-11.46960034,-9.677840871,-11.46960034,-9.390158799,-9.677840871,-11.46960034,NA,-10.37098805,-8.29154651,-8.13739583,-8.13739583,-8.473868067,-8.761550139,-9.167015247,-8.830543011,-11.46960034,-10.77645316,-10.77645316,-8.761550139,-11.46960034,-6.806161246,-8.697011618,-8.13739583,-7.537774708,-8.525161361,-9.390158799,-10.37098805,-10.37098805,-8.830543011,-7.499308427,-7.806038694,-8.904650983,-9.523690191,-8.697011618,-6.81563999,-11.46960034,-10.77645316,-10.77645316,-7.342465955,-7.358726476,NA,-7.756028274,-9.677840871,-8.761550139
2007,6,South,-6.085105277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.37098805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.513773283,NA,NA,NA,NA,NA,NA,-11.46960034,-6.617570076,-7.557577335,-9.071705067,-9.071705067,-6.542346655,-11.46960034,-10.77645316,-8.334106124,-9.860162428,-9.390158799,-8.378557887,-7.806038694,-7.832014181,-7.125794918,-11.46960034,-11.46960034,-6.113014066,-11.46960034,-11.46960034,-9.677840871,-10.37098805,-9.860162428,-10.77645316,-10.37098805,-9.860162428,-10.08330598,-11.46960034,-8.761550139,-11.46960034,-10.08330598,-11.46960034,-10.77645316,NA,-9.272375763,-7.731930722,-7.537774708,-7.708400225,-7.858682428,-8.250724515,-8.636386996,-7.943239816,-10.77645316,-9.860162428,-10.08330598,-7.731930722,-9.860162428,-6.363654866,-8.697011618,-7.886081402,-6.707426405,-7.708400225,-9.523690191,-11.46960034,-10.37098805,-7.973092779,-6.806161246,-7.557577335,-8.579228582,-8.761550139,-8.830543011,-6.156394361,-11.46960034,-11.46960034,-10.37098805,-6.649318775,-6.915723449,NA,-7.026949084,-8.904650983,-8.378557887
2007,6,West,-6.465654034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.46960034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.958740834,NA,NA,NA,NA,NA,NA,-11.46960034,-7.342465955,-7.518356622,-9.390158799,-9.167015247,-6.98096397,-11.46960034,-11.46960034,-8.761550139,-10.37098805,-10.77645316,-8.830543011,-8.473868067,-8.29154651,-7.375255778,-11.46960034,-11.46960034,-6.50675571,-11.46960034,-11.46960034,-9.523690191,-10.77645316,-11.46960034,-9.677840871,-11.46960034,-10.77645316,-10.37098805,-11.46960034,-10.37098805,-11.46960034,-10.08330598,-10.37098805,-10.77645316,NA,-10.37098805,-8.425077903,-7.943239816,-7.780720886,-7.914252279,-9.071705067,-9.071705067,-8.473868067,-10.77645316,-10.08330598,-9.523690191,-8.904650983,-9.523690191,-6.673809795,-9.272375763,-8.173763474,-7.075151186,-8.334106124,-9.677840871,-10.37098805,-10.37098805,-8.10230451,-7.179140899,-7.914252279,-9.523690191,-9.523690191,-9.071705067,-6.556945454,-11.46960034,-11.46960034,-10.08330598,-7.038783541,-7.279945598,NA,-7.310717257,-9.390158799,-8.98469369
2007,7,Midwest,-6.333801903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.46960034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.825209441,NA,NA,NA,NA,NA,NA,-11.46960034,-7.075151186,-7.685410706,-9.167015247,-8.904650983,-6.905252149,-11.46960034,-11.46960034,-8.98469369,-10.37098805,-11.46960034,-8.473868067,-8.173763474,-8.425077903,-7.342465955,-10.77645316,-10.08330598,-6.369733912,-11.46960034,-11.46960034,-10.37098805,-11.46960034,-11.46960034,-9.860162428,-10.77645316,-11.46960034,-10.77645316,-11.46960034,-9.860162428,-11.46960034,-10.37098805,-10.77645316,-11.46960034,NA,-9.523690191,-7.914252279,-7.806038694,-7.886081402,-8.13739583,-8.579228582,-8.904650983,-9.071705067,-11.46960034,-10.08330598,-11.46960034,-8.761550139,-9.677840871,-6.472388066,-8.525161361,-8.378557887,-6.864430154,-8.473868067,-9.523690191,-10.08330598,-10.37098805,-8.003864437,-7.165535247,-7.557577335,-9.390158799,-9.167015247,-8.579228582,-6.472388066,-10.37098805,-10.37098805,-11.46960034,-6.844627527,-7.235493836,NA,-7.358726476,-9.071705067,-8.378557887
2007,7,Northeast,-6.769119974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.77645316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.375255778,NA,NA,NA,NA,NA,NA,-11.46960034,-7.806038694,-7.886081402,-10.08330598,-9.860162428,-7.392062896,-11.46960034,-10.77645316,-9.272375763,-10.77645316,-9.677840871,-9.272375763,-8.761550139,-8.378557887,-7.598399329,-11.46960034,-10.77645316,-6.778252458,-11.46960034,-11.46960034,-11.46960034,-11.46960034,-10.77645316,-10.37098805,-11.46960034,-9.860162428,-11.46960034,-11.46960034,-9.390158799,-11.46960034,-11.46960034,-10.77645316,-11.46960034,NA,-10.77645316,-8.425077903,-8.378557887,-8.211503802,-8.250724515,-9.167015247,-9.167015247,-9.071705067,-11.46960034,-11.46960034,-10.77645316,-8.904650983,-10.77645316,-6.905252149,-9.390158799,-8.378557887,-7.462267155,-8.830543011,-8.830543011,-11.46960034,-10.77645316,-8.579228582,-7.619452739,-7.973092779,-10.08330598,-8.98469369,-9.071705067,-6.905252149,-11.46960034,-10.08330598,-10.77645316,-7.326465614,-7.598399329,NA,-8.334106124,-9.272375763,-8.761550139
2007,7,South,-6.075972794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.46960034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.375850139,NA,NA,NA,NA,NA,NA,-11.46960034,-6.854479823,-7.206920463,-8.98469369,-8.98469369,-6.445719819,-11.46960034,-10.77645316,-8.068402959,-9.523690191,-10.08330598,-8.830543011,-7.973092779,-7.780720886,-7.125794918,-11.46960034,-11.46960034,-6.098962312,-11.46960034,-11.46960034,-9.677840871,-10.77645316,-9.390158799,-9.860162428,-10.77645316,-9.677840871,-11.46960034,-10.37098805,-9.390158799,-11.46960034,-9.390158799,-9.860162428,-10.08330598,NA,-10.37098805,-7.518356622,-7.444248649,-7.640958944,-7.858682428,-8.579228582,-8.830543011,-8.003864437,-11.46960034,-9.677840871,-11.46960034,-7.780720886,-9.167015247,-6.351606528,-8.697011618,-7.832014181,-6.769119974,-7.886081402,-8.579228582,-10.37098805,-10.37098805,-7.756028274,-6.844627527,-7.480616294,-8.98469369,-8.830543011,-8.29154651,-6.201742181,-10.77645316,-10.77645316,-11.46960034,-6.707426405,-6.825209441,NA,-6.98096397,-8.830543011,-8.473868067
2007,7,West,-6.50675571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.77645316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.98096397,NA,NA,NA,NA,NA,NA,-11.46960034,-7.462267155,-7.557577335,-9.272375763,-9.167015247,-7.026949084,-11.46960034,-11.46960034,-9.167015247,-10.08330598,-11.46960034,-9.167015247,-8.473868067,-8.334106124,-7.392062896,-10.77645316,-10.77645316,-6.556945454,-11.46960034,-11.46960034,-9.523690191,-10.77645316,-10.77645316,-9.860162428,-11.46960034,-11.46960034,-10.37098805,-11.46960034,-10.08330598,-11.46960034,-10.77645316,-10.77645316,-11.46960034,NA,-9.860162428,-8.636386996,-8.173763474,-7.943239816,-8.035613136,-8.425077903,-8.830543011,-8.250724515,-10.37098805,-10.77645316,-9.523690191,-9.071705067,-11.46960034,-6.649318775,-8.636386996,-8.29154651,-7.165535247,-8.697011618,-9.390158799,-9.677840871,-10.37098805,-7.943239816,-7.264907721,-8.211503802,-9.272375763,-9.167015247,-8.425077903,-6.665579295,-10.77645316,-11.46960034,-11.46960034,-7.125794918,-7.264907721,NA,-7.577780042,-9.272375763,-9.167015247
2007,8,Midwest,-6.407005307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.46960034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.915723449,NA,NA,NA,NA,NA,NA,-11.46960034,-7.192934221,-7.640958944,-9.167015247,-8.98469369,-7.038783541,-11.46960034,-10.37098805,-8.830543011,-10.08330598,-9.677840871,-8.761550139,-7.943239816,-8.636386996,-7.66293785,-11.46960034,-11.46960034,-6.432647738,-11.46960034,-11.46960034,-10.08330598,-10.37098805,-10.37098805,-10.37098805,-11.46960034,-11.46960034,-10.37098805,-11.46960034,-9.167015247,-11.46960034,-9.860162428,-10.77645316,-10.77645316,NA,-10.08330598,-8.173763474,-8.10230451,-7.640958944,-7.943239816,-8.904650983,-9.071705067,-8.697011618,-11.46960034,-11.46960034,-10.37098805,-8.473868067,-9.860162428,-6.579251212,-8.579228582,-8.579228582,-7.206920463,-7.806038694,-9.390158799,-10.77645316,-10.08330598,-8.211503802,-7.179140899,-7.858682428,-9.071705067,-8.904650983,-9.071705067,-6.50675571,-10.77645316,-10.77645316,-10.08330598,-7.112891514,-7.075151186,NA,-7.326465614,-9.860162428,-8.98469369
