Region,Variable,Time,Count,Anomaly
South,Married,2016-02-01,78,No
South,Married,2016-03-01,105,No
South,Married,2016-04-01,119,No
South,Married,2016-05-01,143,No
South,Married,2016-06-01,161,No
South,Married,2016-07-01,207,Yes
South,Married,2016-08-01,174,No
South,Married,2016-09-01,145,No
South,Married,2016-10-01,161,No
South,Married,2016-11-01,181,No
South,Married,2016-12-01,171,No
South,Married,2017-01-01,108,No
South,Married,2017-02-01,113,No
South,Married,2017-03-01,107,No
South,Married,2017-04-01,91,No
South,Married,2017-05-01,130,No
South,Married,2017-06-01,136,No
South,Married,2017-07-01,146,No
South,Married,2017-08-01,135,No
South,Married,2017-09-01,142,No
South,Married,2017-10-01,117,No
South,Married,2017-11-01,128,No
South,Married,2017-12-01,141,No
South,Married,2018-01-01,111,No
South,Married,2018-02-01,103,No
South,Married,2018-03-01,125,No
South,Married,2018-04-01,114,No
South,Married,2018-05-01,115,No
South,Married,2018-06-01,136,No
South,Married,2018-07-01,131,No
South,Married,2018-08-01,143,No
South,Married,2018-09-01,105,No
South,Married,2018-10-01,111,No
South,Married,2018-11-01,118,No
South,Married,2018-12-01,130,No
South,Married,2019-01-01,76,No
South,Married,2019-02-01,109,No
South,Married,2019-03-01,113,No
South,Married,2019-04-01,88,No
South,Married,2019-05-01,108,No
South,Married,2019-06-01,95,No
South,Married,2019-07-01,112,No
South,Married,2019-08-01,120,No
South,Married,2019-09-01,109,No
South,Married,2019-10-01,106,No
South,Married,2019-11-01,96,No
South,Married,2019-12-01,81,No
South,Married,2020-01-01,75,No
South,Married,2020-02-01,59,No
South,Married,2020-03-01,71,No
South,Married,2020-04-01,56,No
South,Married,2020-05-01,81,No
South,Married,2020-06-01,74,No
South,Married,2020-07-01,91,No
South,Married,2020-08-01,106,No
South,Married,2020-09-01,90,No
South,Married,2020-10-01,107,No
South,Married,2020-11-01,103,No
South,Married,2020-12-01,95,No
South,Married,2021-01-01,66,No
South,Married,2021-02-01,66,No
South,Married,2021-03-01,84,No
South,Married,2021-04-01,61,No
South,Married,2021-05-01,71,No
South,Married,2021-06-01,79,No
South,Married,2021-07-01,74,No
South,Married,2021-08-01,56,No
South,Married,2021-09-01,45,No
South,Married,2021-10-01,18,No
South,Married,2021-11-01,13,No
West,Married,1996-01-01,197,No
West,Married,1996-02-01,181,No
West,Married,1996-03-01,191,No
West,Married,1996-04-01,193,No
West,Married,1996-05-01,180,No
West,Married,1996-06-01,189,No
West,Married,1996-07-01,199,No
West,Married,1996-08-01,188,No
West,Married,1996-09-01,185,No
West,Married,1996-10-01,187,No
West,Married,1996-11-01,193,No
West,Married,1996-12-01,188,No
West,Married,1997-01-01,162,No
West,Married,1997-02-01,159,No
West,Married,1997-03-01,147,No
West,Married,1997-04-01,150,No
West,Married,1997-05-01,171,No
West,Married,1997-06-01,166,No
West,Married,1997-07-01,152,No
West,Married,1997-08-01,179,No
West,Married,1997-09-01,181,No
West,Married,1997-10-01,154,No
West,Married,1997-11-01,150,No
West,Married,1997-12-01,164,No
West,Married,1998-01-01,155,No
West,Married,1998-02-01,149,No
West,Married,1998-03-01,138,No
West,Married,1998-04-01,138,No
West,Married,1998-05-01,173,No
West,Married,1998-06-01,161,No
West,Married,1998-07-01,137,No
West,Married,1998-08-01,140,No
West,Married,1998-09-01,154,No
West,Married,1998-10-01,164,No
West,Married,1998-11-01,128,No
West,Married,1998-12-01,166,No
West,Married,1999-01-01,141,No
West,Married,1999-02-01,128,No
West,Married,1999-03-01,105,No
West,Married,1999-04-01,112,No
West,Married,1999-05-01,140,No
West,Married,1999-06-01,126,No
West,Married,1999-07-01,138,No
West,Married,1999-08-01,104,No
West,Married,1999-09-01,108,No
West,Married,1999-10-01,141,No
West,Married,1999-11-01,113,No
West,Married,1999-12-01,135,No
West,Married,2000-01-01,133,No
West,Married,2000-02-01,109,No
West,Married,2000-03-01,120,No
West,Married,2000-04-01,105,No
West,Married,2000-05-01,101,No
West,Married,2000-06-01,101,No
West,Married,2000-07-01,131,No
West,Married,2000-08-01,116,No
West,Married,2000-09-01,114,No
West,Married,2000-10-01,103,No
West,Married,2000-11-01,102,No
West,Married,2000-12-01,131,No
West,Married,2001-01-01,88,No
West,Married,2001-02-01,103,No
West,Married,2001-03-01,112,No
West,Married,2001-04-01,100,No
West,Married,2001-05-01,99,No
West,Married,2001-06-01,107,No
West,Married,2001-07-01,114,No
West,Married,2001-08-01,88,No
West,Married,2001-09-01,121,No
West,Married,2001-10-01,106,No
West,Married,2001-11-01,120,No
West,Married,2001-12-01,133,No
West,Married,2002-01-01,95,No
West,Married,2002-02-01,96,No
West,Married,2002-03-01,111,No
West,Married,2002-04-01,100,No
West,Married,2002-05-01,102,No
West,Married,2002-06-01,86,No
West,Married,2002-07-01,92,No
West,Married,2002-08-01,99,No
West,Married,2002-09-01,107,No
West,Married,2002-10-01,113,No
West,Married,2002-11-01,106,No
West,Married,2002-12-01,94,No
West,Married,2003-01-01,98,No
West,Married,2003-02-01,96,No
West,Married,2003-03-01,88,No
West,Married,2003-04-01,100,No
West,Married,2003-05-01,100,No
West,Married,2003-06-01,104,No
West,Married,2003-07-01,121,No
West,Married,2003-08-01,111,No
West,Married,2003-09-01,122,No
West,Married,2003-10-01,106,No
West,Married,2003-11-01,91,No
West,Married,2003-12-01,96,No
West,Married,2004-01-01,85,No
West,Married,2004-02-01,118,No
West,Married,2004-03-01,109,No
West,Married,2004-04-01,85,No
West,Married,2004-05-01,110,No
West,Married,2004-06-01,87,No
West,Married,2004-07-01,90,No
West,Married,2004-08-01,83,No
West,Married,2004-09-01,93,No
West,Married,2004-10-01,107,No
West,Married,2004-11-01,82,No
West,Married,2004-12-01,87,No
West,Married,2005-01-01,107,No
West,Married,2005-02-01,75,No
West,Married,2005-03-01,91,No
West,Married,2005-04-01,71,No
West,Married,2005-05-01,88,No
West,Married,2005-06-01,75,No
West,Married,2005-07-01,91,No
West,Married,2005-08-01,101,No
West,Married,2005-09-01,92,No
West,Married,2005-10-01,100,No
West,Married,2005-11-01,108,No
West,Married,2005-12-01,104,No
West,Married,2006-01-01,87,No
West,Married,2006-02-01,104,No
West,Married,2006-03-01,94,No
West,Married,2006-04-01,93,No
West,Married,2006-05-01,90,No
West,Married,2006-06-01,90,No
West,Married,2006-07-01,105,No
West,Married,2006-08-01,116,No
West,Married,2006-09-01,112,No
West,Married,2006-10-01,117,No
West,Married,2006-11-01,111,No
West,Married,2006-12-01,99,No
West,Married,2007-01-01,95,No
West,Married,2007-02-01,95,No
West,Married,2007-03-01,79,No
West,Married,2007-04-01,93,No
West,Married,2007-05-01,88,No
West,Married,2007-06-01,72,No
West,Married,2007-07-01,66,No
West,Married,2007-08-01,83,No
West,Married,2007-09-01,63,No
West,Married,2007-10-01,77,No
West,Married,2007-11-01,79,No
West,Married,2007-12-01,77,No
West,Married,2008-01-01,65,No
West,Married,2008-02-01,59,No
West,Married,2008-03-01,63,No
West,Married,2008-04-01,72,No
West,Married,2008-05-01,70,No
West,Married,2008-06-01,57,No
West,Married,2008-07-01,100,No
West,Married,2008-08-01,103,No
West,Married,2008-09-01,112,No
West,Married,2008-10-01,149,Yes
West,Married,2008-11-01,127,No
West,Married,2008-12-01,164,Yes
West,Married,2009-01-01,68,No
West,Married,2009-02-01,81,No
West,Married,2009-03-01,50,No
West,Married,2009-04-01,68,No
West,Married,2009-05-01,57,No
West,Married,2009-06-01,64,No
West,Married,2009-07-01,67,No
West,Married,2009-08-01,85,No
West,Married,2009-09-01,59,No
West,Married,2009-10-01,57,No
West,Married,2009-11-01,59,No
West,Married,2009-12-01,63,No
West,Married,2010-01-01,69,No
West,Married,2010-02-01,70,No
West,Married,2010-03-01,65,No
West,Married,2010-04-01,87,No
West,Married,2010-05-01,77,No
West,Married,2010-06-01,72,No
West,Married,2010-07-01,90,No
West,Married,2010-08-01,99,No
West,Married,2010-09-01,88,No
West,Married,2010-10-01,102,No
West,Married,2010-11-01,86,No
West,Married,2010-12-01,87,No
West,Married,2011-01-01,91,No
West,Married,2011-02-01,86,No
West,Married,2011-03-01,101,No
West,Married,2011-04-01,87,No
West,Married,2011-05-01,55,No
West,Married,2011-06-01,70,No
West,Married,2011-07-01,93,No
West,Married,2011-08-01,70,No
West,Married,2011-09-01,67,No
West,Married,2011-10-01,96,No
West,Married,2011-11-01,104,No
West,Married,2011-12-01,113,No
West,Married,2012-01-01,112,No
West,Married,2012-02-01,106,No
West,Married,2012-03-01,105,No
West,Married,2012-04-01,93,No
West,Married,2012-05-01,120,No
West,Married,2012-06-01,88,No
West,Married,2012-07-01,109,No
West,Married,2012-08-01,95,No
West,Married,2012-09-01,101,No
West,Married,2012-10-01,101,No
West,Married,2012-11-01,97,No
West,Married,2012-12-01,108,No
West,Married,2013-01-01,79,No
West,Married,2013-02-01,96,No
West,Married,2013-03-01,87,No
West,Married,2013-04-01,66,No
West,Married,2013-05-01,75,No
West,Married,2013-06-01,85,No
West,Married,2013-07-01,82,No
West,Married,2013-08-01,100,No
West,Married,2013-09-01,82,No
West,Married,2013-10-01,101,No
West,Married,2013-11-01,82,No
West,Married,2013-12-01,82,No
West,Married,2014-01-01,64,No
West,Married,2014-02-01,63,No
West,Married,2014-03-01,77,No
West,Married,2014-04-01,74,No
West,Married,2014-05-01,84,No
West,Married,2014-06-01,80,No
West,Married,2014-07-01,83,No
West,Married,2014-08-01,74,No
West,Married,2014-09-01,68,No
West,Married,2014-10-01,57,No
West,Married,2014-11-01,71,No
West,Married,2014-12-01,89,No
West,Married,2015-01-01,77,No
West,Married,2015-02-01,74,No
West,Married,2015-03-01,88,No
West,Married,2015-04-01,70,No
West,Married,2015-05-01,90,No
West,Married,2015-06-01,98,No
West,Married,2015-07-01,71,No
West,Married,2015-08-01,58,No
West,Married,2015-09-01,60,No
West,Married,2015-10-01,41,Yes
West,Married,2015-11-01,12,Yes
West,Married,2016-01-01,66,No
West,Married,2016-02-01,78,No
West,Married,2016-03-01,111,No
West,Married,2016-04-01,147,No
West,Married,2016-05-01,158,Yes
West,Married,2016-06-01,180,Yes
West,Married,2016-07-01,164,Yes
West,Married,2016-08-01,195,Yes
West,Married,2016-09-01,181,Yes
West,Married,2016-10-01,177,Yes
West,Married,2016-11-01,180,Yes
West,Married,2016-12-01,216,Yes
West,Married,2017-01-01,110,No
West,Married,2017-02-01,117,No
West,Married,2017-03-01,134,No
West,Married,2017-04-01,121,No
West,Married,2017-05-01,156,No
West,Married,2017-06-01,128,No
West,Married,2017-07-01,162,No
West,Married,2017-08-01,160,No
West,Married,2017-09-01,136,No
West,Married,2017-10-01,140,No
West,Married,2017-11-01,133,No
West,Married,2017-12-01,140,No
West,Married,2018-01-01,121,No
West,Married,2018-02-01,126,No
West,Married,2018-03-01,128,No
West,Married,2018-04-01,115,No
West,Married,2018-05-01,123,No
West,Married,2018-06-01,148,No
West,Married,2018-07-01,147,No
West,Married,2018-08-01,144,No
West,Married,2018-09-01,148,No
West,Married,2018-10-01,142,No
West,Married,2018-11-01,133,No
West,Married,2018-12-01,156,No
West,Married,2019-01-01,124,No
West,Married,2019-02-01,133,No
West,Married,2019-03-01,119,No
West,Married,2019-04-01,129,No
West,Married,2019-05-01,127,No
West,Married,2019-06-01,104,No
West,Married,2019-07-01,103,No
West,Married,2019-08-01,119,No
West,Married,2019-09-01,116,No
West,Married,2019-10-01,108,No
West,Married,2019-11-01,95,No
West,Married,2019-12-01,115,No
West,Married,2020-01-01,74,No
West,Married,2020-02-01,79,No
West,Married,2020-03-01,71,No
West,Married,2020-04-01,79,No
West,Married,2020-05-01,84,No
West,Married,2020-06-01,95,No
West,Married,2020-07-01,95,No
West,Married,2020-08-01,106,No
West,Married,2020-09-01,105,No
West,Married,2020-10-01,140,No
West,Married,2020-11-01,118,No
West,Married,2020-12-01,121,No
West,Married,2021-01-01,112,No
West,Married,2021-02-01,104,No
West,Married,2021-03-01,102,No
West,Married,2021-04-01,105,No
West,Married,2021-05-01,91,No
West,Married,2021-06-01,97,No
West,Married,2021-07-01,90,No
West,Married,2021-08-01,65,No
West,Married,2021-09-01,64,No
West,Married,2021-10-01,56,No
West,Married,2021-11-01,20,Yes
Midwest,Masters Degree,1996-01-01,0,No
Midwest,Masters Degree,1996-02-01,0,No
Midwest,Masters Degree,1996-03-01,0,No
Midwest,Masters Degree,1996-04-01,0,No
Midwest,Masters Degree,1996-05-01,0,No
Midwest,Masters Degree,1996-06-01,0,No
Midwest,Masters Degree,1996-07-01,0,No
Midwest,Masters Degree,1996-08-01,0,No
Midwest,Masters Degree,1996-09-01,0,No
Midwest,Masters Degree,1996-10-01,0,No
Midwest,Masters Degree,1996-11-01,0,No
Midwest,Masters Degree,1996-12-01,0,No
Midwest,Masters Degree,1997-01-01,0,No
Midwest,Masters Degree,1997-02-01,0,No
Midwest,Masters Degree,1997-03-01,0,No
Midwest,Masters Degree,1997-04-01,0,No
Midwest,Masters Degree,1997-05-01,0,No
Midwest,Masters Degree,1997-06-01,0,No
Midwest,Masters Degree,1997-07-01,0,No
Midwest,Masters Degree,1997-08-01,0,No
Midwest,Masters Degree,1997-09-01,0,No
Midwest,Masters Degree,1997-10-01,0,No
Midwest,Masters Degree,1997-11-01,0,No
Midwest,Masters Degree,1997-12-01,0,No
Midwest,Masters Degree,1998-01-01,0,No
Midwest,Masters Degree,1998-02-01,0,No
Midwest,Masters Degree,1998-03-01,0,No
Midwest,Masters Degree,1998-04-01,0,No
Midwest,Masters Degree,1998-05-01,0,No
Midwest,Masters Degree,1998-06-01,0,No
Midwest,Masters Degree,1998-07-01,0,No
Midwest,Masters Degree,1998-08-01,0,No
Midwest,Masters Degree,1998-09-01,0,No
Midwest,Masters Degree,1998-10-01,0,No
Midwest,Masters Degree,1998-11-01,0,No
Midwest,Masters Degree,1998-12-01,0,No
Midwest,Masters Degree,1999-01-01,0,No
Midwest,Masters Degree,1999-02-01,0,No
Midwest,Masters Degree,1999-03-01,0,No
Midwest,Masters Degree,1999-04-01,0,No
Midwest,Masters Degree,1999-05-01,0,No
Midwest,Masters Degree,1999-06-01,0,No
Midwest,Masters Degree,1999-07-01,0,No
Midwest,Masters Degree,1999-08-01,0,No
Midwest,Masters Degree,1999-09-01,0,No
Midwest,Masters Degree,1999-10-01,0,No
Midwest,Masters Degree,1999-11-01,0,No
Midwest,Masters Degree,1999-12-01,0,No
Midwest,Masters Degree,2000-01-01,0,No
Midwest,Masters Degree,2000-02-01,0,No
Midwest,Masters Degree,2000-03-01,0,No
Midwest,Masters Degree,2000-04-01,0,No
Midwest,Masters Degree,2000-05-01,0,No
Midwest,Masters Degree,2000-06-01,0,No
Midwest,Masters Degree,2000-07-01,0,No
Midwest,Masters Degree,2000-08-01,0,No
Midwest,Masters Degree,2000-09-01,0,No
Midwest,Masters Degree,2000-10-01,0,No
Midwest,Masters Degree,2000-11-01,0,No
Midwest,Masters Degree,2000-12-01,0,No
Midwest,Masters Degree,2001-01-01,0,No
Midwest,Masters Degree,2001-02-01,0,No
Midwest,Masters Degree,2001-03-01,0,No
Midwest,Masters Degree,2001-04-01,0,No
Midwest,Masters Degree,2001-05-01,0,No
Midwest,Masters Degree,2001-06-01,0,No
Midwest,Masters Degree,2001-07-01,0,No
Midwest,Masters Degree,2001-08-01,0,No
Midwest,Masters Degree,2001-09-01,0,No
Midwest,Masters Degree,2001-10-01,0,No
Midwest,Masters Degree,2001-11-01,0,No
Midwest,Masters Degree,2001-12-01,0,No
Midwest,Masters Degree,2002-01-01,0,No
Midwest,Masters Degree,2002-02-01,0,No
Midwest,Masters Degree,2002-03-01,0,No
Midwest,Masters Degree,2002-04-01,0,No
Midwest,Masters Degree,2002-05-01,0,No
Midwest,Masters Degree,2002-06-01,0,No
Midwest,Masters Degree,2002-07-01,4,No
Midwest,Masters Degree,2002-08-01,2,No
Midwest,Masters Degree,2002-09-01,4,No
Midwest,Masters Degree,2002-10-01,9,No
Midwest,Masters Degree,2002-11-01,6,No
Midwest,Masters Degree,2002-12-01,12,No
Midwest,Masters Degree,2003-01-01,10,No
Midwest,Masters Degree,2003-02-01,1,No
Midwest,Masters Degree,2003-03-01,8,No
Midwest,Masters Degree,2003-04-01,8,No
Midwest,Masters Degree,2003-05-01,9,No
Midwest,Masters Degree,2003-06-01,10,No
Midwest,Masters Degree,2003-07-01,7,No
Midwest,Masters Degree,2003-08-01,3,No
Midwest,Masters Degree,2003-09-01,8,No
Midwest,Masters Degree,2003-10-01,11,No
Midwest,Masters Degree,2003-11-01,10,No
Midwest,Masters Degree,2003-12-01,11,No
Midwest,Masters Degree,2004-01-01,8,No
Midwest,Masters Degree,2004-02-01,4,No
Midwest,Masters Degree,2004-03-01,6,No
Midwest,Masters Degree,2004-04-01,7,No
Midwest,Masters Degree,2004-05-01,5,No
Midwest,Masters Degree,2004-06-01,5,No
Midwest,Masters Degree,2004-07-01,11,No
Midwest,Masters Degree,2004-08-01,6,No
Midwest,Masters Degree,2004-09-01,9,No
Midwest,Masters Degree,2004-10-01,19,Yes
Midwest,Masters Degree,2004-11-01,5,No
Midwest,Masters Degree,2004-12-01,8,No
Midwest,Masters Degree,2005-01-01,7,No
Midwest,Masters Degree,2005-02-01,6,No
Midwest,Masters Degree,2005-03-01,8,No
Midwest,Masters Degree,2005-04-01,9,No
Midwest,Masters Degree,2005-05-01,10,No
Midwest,Masters Degree,2005-06-01,6,No
Midwest,Masters Degree,2005-07-01,9,No
Midwest,Masters Degree,2005-08-01,4,No
Midwest,Masters Degree,2005-09-01,11,No
Midwest,Masters Degree,2005-10-01,15,No
Midwest,Masters Degree,2005-11-01,10,No
Midwest,Masters Degree,2005-12-01,8,No
Midwest,Masters Degree,2006-01-01,7,No
Midwest,Masters Degree,2006-02-01,10,No
Midwest,Masters Degree,2006-03-01,7,No
Midwest,Masters Degree,2006-04-01,5,No
Midwest,Masters Degree,2006-05-01,10,No
Midwest,Masters Degree,2006-06-01,9,No
Midwest,Masters Degree,2006-07-01,4,No
Midwest,Masters Degree,2006-08-01,10,No
Midwest,Masters Degree,2006-09-01,10,No
Midwest,Masters Degree,2006-10-01,7,No
Midwest,Masters Degree,2006-11-01,5,No
Midwest,Masters Degree,2006-12-01,6,No
Midwest,Masters Degree,2007-01-01,8,No
Midwest,Masters Degree,2007-02-01,5,No
Midwest,Masters Degree,2007-03-01,5,No
Midwest,Masters Degree,2007-04-01,10,No
Midwest,Masters Degree,2007-05-01,10,No
Midwest,Masters Degree,2007-06-01,4,No
Midwest,Masters Degree,2007-07-01,6,No
Midwest,Masters Degree,2007-08-01,7,No
Midwest,Masters Degree,2007-09-01,18,Yes
Midwest,Masters Degree,2007-10-01,8,No
Midwest,Masters Degree,2007-11-01,6,No
Midwest,Masters Degree,2007-12-01,7,No
Midwest,Masters Degree,2008-01-01,6,No
Midwest,Masters Degree,2008-02-01,3,No
Midwest,Masters Degree,2008-03-01,6,No
Midwest,Masters Degree,2008-04-01,9,No
Midwest,Masters Degree,2008-05-01,11,No
Midwest,Masters Degree,2008-06-01,4,No
Midwest,Masters Degree,2008-07-01,12,No
Midwest,Masters Degree,2008-08-01,8,No
Midwest,Masters Degree,2008-09-01,8,No
Midwest,Masters Degree,2008-10-01,15,No
Midwest,Masters Degree,2008-11-01,20,Yes
Midwest,Masters Degree,2008-12-01,12,No
Midwest,Masters Degree,2009-01-01,5,No
Midwest,Masters Degree,2009-02-01,4,No
Midwest,Masters Degree,2009-03-01,11,No
Midwest,Masters Degree,2009-04-01,6,No
Midwest,Masters Degree,2009-05-01,12,No
Midwest,Masters Degree,2009-06-01,4,No
Midwest,Masters Degree,2009-07-01,14,No
Midwest,Masters Degree,2009-08-01,6,No
Midwest,Masters Degree,2009-09-01,9,No
Midwest,Masters Degree,2009-10-01,7,No
Midwest,Masters Degree,2009-11-01,7,No
Midwest,Masters Degree,2009-12-01,4,No
Midwest,Masters Degree,2010-01-01,4,No
Midwest,Masters Degree,2010-02-01,6,No
Midwest,Masters Degree,2010-03-01,6,No
Midwest,Masters Degree,2010-04-01,9,No
Midwest,Masters Degree,2010-05-01,5,No
Midwest,Masters Degree,2010-06-01,7,No
Midwest,Masters Degree,2010-07-01,7,No
Midwest,Masters Degree,2010-08-01,12,No
Midwest,Masters Degree,2010-09-01,7,No
Midwest,Masters Degree,2010-10-01,8,No
Midwest,Masters Degree,2010-11-01,6,No
Midwest,Masters Degree,2010-12-01,7,No
Midwest,Masters Degree,2011-01-01,9,No
Midwest,Masters Degree,2011-02-01,2,No
Midwest,Masters Degree,2011-03-01,9,No
Midwest,Masters Degree,2011-04-01,5,No
Midwest,Masters Degree,2011-05-01,5,No
Midwest,Masters Degree,2011-06-01,9,No
Midwest,Masters Degree,2011-07-01,4,No
Midwest,Masters Degree,2011-08-01,8,No
Midwest,Masters Degree,2011-09-01,12,No
Midwest,Masters Degree,2011-10-01,13,No
Midwest,Masters Degree,2011-11-01,5,No
Midwest,Masters Degree,2011-12-01,12,No
Midwest,Masters Degree,2012-01-01,10,No
Midwest,Masters Degree,2012-02-01,11,No
Midwest,Masters Degree,2012-03-01,15,No
Midwest,Masters Degree,2012-04-01,14,No
Midwest,Masters Degree,2012-05-01,16,No
Midwest,Masters Degree,2012-06-01,12,No
Midwest,Masters Degree,2012-07-01,9,No
Midwest,Masters Degree,2012-08-01,6,No
Midwest,Masters Degree,2012-09-01,6,No
Midwest,Masters Degree,2012-10-01,16,No
Midwest,Masters Degree,2012-11-01,7,No
Midwest,Masters Degree,2012-12-01,9,No
Midwest,Masters Degree,2013-01-01,7,No
Midwest,Masters Degree,2013-02-01,11,No
Midwest,Masters Degree,2013-03-01,4,No
Midwest,Masters Degree,2013-04-01,7,No
Midwest,Masters Degree,2013-05-01,11,No
Midwest,Masters Degree,2013-06-01,8,No
Midwest,Masters Degree,2013-07-01,11,No
Midwest,Masters Degree,2013-08-01,4,No
Midwest,Masters Degree,2013-09-01,7,No
Midwest,Masters Degree,2013-10-01,12,No
Midwest,Masters Degree,2013-11-01,10,No
Midwest,Masters Degree,2013-12-01,6,No
Midwest,Masters Degree,2014-01-01,6,No
Midwest,Masters Degree,2014-02-01,9,No
Midwest,Masters Degree,2014-03-01,5,No
Midwest,Masters Degree,2014-04-01,8,No
Midwest,Masters Degree,2014-05-01,7,No
Midwest,Masters Degree,2014-06-01,9,No
Midwest,Masters Degree,2014-07-01,6,No
Midwest,Masters Degree,2014-08-01,11,No
Midwest,Masters Degree,2014-09-01,10,No
Midwest,Masters Degree,2014-10-01,6,No
Midwest,Masters Degree,2014-11-01,7,No
Midwest,Masters Degree,2014-12-01,12,No
Midwest,Masters Degree,2015-01-01,10,No
Midwest,Masters Degree,2015-02-01,8,No
Midwest,Masters Degree,2015-03-01,5,No
Midwest,Masters Degree,2015-04-01,8,No
Midwest,Masters Degree,2015-05-01,6,No
Midwest,Masters Degree,2015-06-01,10,No
Midwest,Masters Degree,2015-07-01,9,No
Midwest,Masters Degree,2015-08-01,9,No
Midwest,Masters Degree,2015-09-01,5,No
Midwest,Masters Degree,2015-10-01,7,No
Midwest,Masters Degree,2015-11-01,0,Yes
Midwest,Masters Degree,2016-01-01,5,No
Midwest,Masters Degree,2016-02-01,7,No
Midwest,Masters Degree,2016-03-01,8,No
Midwest,Masters Degree,2016-04-01,12,No
Midwest,Masters Degree,2016-05-01,16,No
Midwest,Masters Degree,2016-06-01,24,Yes
Midwest,Masters Degree,2016-07-01,28,Yes
Midwest,Masters Degree,2016-08-01,22,Yes
Midwest,Masters Degree,2016-09-01,31,Yes
Midwest,Masters Degree,2016-10-01,34,Yes
Midwest,Masters Degree,2016-11-01,17,No
Midwest,Masters Degree,2016-12-01,25,Yes
Midwest,Masters Degree,2017-01-01,17,No
Midwest,Masters Degree,2017-02-01,13,No
Midwest,Masters Degree,2017-03-01,24,Yes
Midwest,Masters Degree,2017-04-01,17,No
Midwest,Masters Degree,2017-05-01,17,No
Midwest,Masters Degree,2017-06-01,18,No
Midwest,Masters Degree,2017-07-01,15,No
Midwest,Masters Degree,2017-08-01,27,Yes
Midwest,Masters Degree,2017-09-01,19,No
Midwest,Masters Degree,2017-10-01,23,No
Midwest,Masters Degree,2017-11-01,14,No
Midwest,Masters Degree,2017-12-01,17,No
Midwest,Masters Degree,2018-01-01,10,No
Midwest,Masters Degree,2018-02-01,18,No
Midwest,Masters Degree,2018-03-01,21,No
Midwest,Masters Degree,2018-04-01,18,No
Midwest,Masters Degree,2018-05-01,19,No
Midwest,Masters Degree,2018-06-01,18,No
Midwest,Masters Degree,2018-07-01,19,No
Midwest,Masters Degree,2018-08-01,10,No
Midwest,Masters Degree,2018-09-01,18,No
Midwest,Masters Degree,2018-10-01,14,No
Midwest,Masters Degree,2018-11-01,14,No
Midwest,Masters Degree,2018-12-01,14,No
Midwest,Masters Degree,2019-01-01,16,No
Midwest,Masters Degree,2019-02-01,15,No
Midwest,Masters Degree,2019-03-01,12,No
Midwest,Masters Degree,2019-04-01,17,No
Midwest,Masters Degree,2019-05-01,15,No
Midwest,Masters Degree,2019-06-01,9,No
Midwest,Masters Degree,2019-07-01,19,No
Midwest,Masters Degree,2019-08-01,28,Yes
Midwest,Masters Degree,2019-09-01,13,No
Midwest,Masters Degree,2019-10-01,8,No
Midwest,Masters Degree,2019-11-01,11,No
Midwest,Masters Degree,2019-12-01,8,No
Midwest,Masters Degree,2020-01-01,8,No
Midwest,Masters Degree,2020-02-01,17,No
Midwest,Masters Degree,2020-03-01,12,No
Midwest,Masters Degree,2020-04-01,13,No
Midwest,Masters Degree,2020-05-01,12,No
Midwest,Masters Degree,2020-06-01,12,No
Midwest,Masters Degree,2020-07-01,20,No
Midwest,Masters Degree,2020-08-01,18,No
Midwest,Masters Degree,2020-09-01,22,Yes
Midwest,Masters Degree,2020-10-01,23,Yes
Midwest,Masters Degree,2020-11-01,17,No
Midwest,Masters Degree,2020-12-01,17,No
Midwest,Masters Degree,2021-01-01,5,Yes
Midwest,Masters Degree,2021-02-01,8,No
Midwest,Masters Degree,2021-03-01,16,No
Midwest,Masters Degree,2021-04-01,13,No
Midwest,Masters Degree,2021-05-01,15,No
Midwest,Masters Degree,2021-06-01,20,No
Midwest,Masters Degree,2021-07-01,13,No
Midwest,Masters Degree,2021-08-01,13,No
Midwest,Masters Degree,2021-09-01,3,Yes
Midwest,Masters Degree,2021-10-01,8,No
Midwest,Masters Degree,2021-11-01,1,Yes
Northeast,Masters Degree,1996-01-01,0,No
Northeast,Masters Degree,1996-02-01,0,No
Northeast,Masters Degree,1996-03-01,0,No
Northeast,Masters Degree,1996-04-01,0,No
Northeast,Masters Degree,1996-05-01,0,No
Northeast,Masters Degree,1996-06-01,0,No
Northeast,Masters Degree,1996-07-01,0,No
Northeast,Masters Degree,1996-08-01,0,No
Northeast,Masters Degree,1996-09-01,0,No
Northeast,Masters Degree,1996-10-01,0,No
Northeast,Masters Degree,1996-11-01,0,No
Northeast,Masters Degree,1996-12-01,0,No
Northeast,Masters Degree,1997-01-01,0,No
Northeast,Masters Degree,1997-02-01,0,No
Northeast,Masters Degree,1997-03-01,0,No
Northeast,Masters Degree,1997-04-01,0,No
Northeast,Masters Degree,1997-05-01,0,No
Northeast,Masters Degree,1997-06-01,0,No
Northeast,Masters Degree,1997-07-01,0,No
Northeast,Masters Degree,1997-08-01,0,No
Northeast,Masters Degree,1997-09-01,0,No
Northeast,Masters Degree,1997-10-01,0,No
Northeast,Masters Degree,1997-11-01,0,No
Northeast,Masters Degree,1997-12-01,0,No
Northeast,Masters Degree,1998-01-01,0,No
Northeast,Masters Degree,1998-02-01,0,No
Northeast,Masters Degree,1998-03-01,0,No
Northeast,Masters Degree,1998-04-01,0,No
Northeast,Masters Degree,1998-05-01,0,No
Northeast,Masters Degree,1998-06-01,0,No
